# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=28368400  frames=10108
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/frame-latency-1/straf3-fifo-2.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# host_window_state=not-checked
# frame_latency=1
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
1336,6056100
1337,5890300
1338,6122600
1339,6061300
1340,6198700
1341,6263600
1342,6182700
1343,5832200
1344,5991500
1345,5976100
1346,6008500
1347,6179400
1348,6040900
1349,5963900
1350,6116500
1351,5968900
1352,6083600
1353,6545900
1354,5584700
1355,6105600
1356,6347900
1357,5832700
1358,6061300
1359,6164000
1360,5951700
1361,6089300
1362,6187600
1363,5997100
1364,6003400
1365,6211200
1366,6461400
1367,5520600
1368,6248200
1369,7321500
1370,4844400
1371,6723700
1372,5486900
1373,5885300
1374,6286700
1375,5761400
1376,5934000
1377,6267100
1378,6014500
1379,6158400
1380,5925100
1381,6032500
1382,6125800
1383,6094200
1384,6014200
1385,5979900
1386,6184600
1387,6085600
1388,6033900
1389,6250400
1390,5999000
1391,6001600
1392,7487500
1393,4519500
1394,5987300
1395,6124800
1396,6040200
1397,5978400
1398,6194200
1399,6083800
1400,6057600
1401,6056100
1402,7244600
1403,4963400
1404,6121700
1405,5970700
1406,6056100
1407,6113000
1408,5987200
1409,6121400
1410,6171900
1411,5834800
1412,6139500
1413,6096800
1414,5955000
1415,6110500
1416,6262600
1417,5881600
1418,6021000
1419,6156600
1420,5976800
1421,6132200
1422,6011800
1423,6189500
1424,6257800
1425,7144600
1426,4595400
1427,6061500
1428,6161100
1429,6104800
1430,5989700
1431,5941900
1432,6210700
1433,6061700
1434,6151800
1435,6870500
1436,5090200
1437,6206300
1438,6005700
1439,6080800
1440,6138400
1441,6342400
1442,5579600
1443,6191000
1444,6078700
1445,6096900
1446,6102600
1447,6041100
1448,7850700
1449,4286000
1450,5985000
1451,6278900
1452,6070300
1453,5974600
1454,5997400
1455,6171300
1456,5978600
1457,6075300
1458,7482100
1459,4568700
1460,6079200
1461,6104600
1462,6086300
1463,5974300
1464,6237500
1465,5941500
1466,6007200
1467,6211600
1468,6518600
1469,5438200
1470,6275400
1471,5922800
1472,6232400
1473,6021100
1474,5918000
1475,6223300
1476,5982300
1477,6014500
1478,6269700
1479,6008100
1480,5958800
1481,6080600
1482,6157400
1483,6134600
1484,6180900
1485,5988600
1486,5822300
1487,6092500
1488,6170700
1489,5994200
1490,6009200
1491,7177000
1492,5012700
1493,6017400
1494,6222200
1495,6077400
1496,5889700
1497,6099000
1498,5990900
1499,6267600
1500,5942900
1501,6211200
1502,6067900
1503,6963700
1504,6159000
1505,5858000
1506,5749800
1507,6046100
1508,6137000
1509,6015600
1510,6288500
1511,6106200
1512,5850100
1513,5792400
1514,6627900
1515,5837300
1516,6224200
1517,5751200
1518,6213000
1519,5914400
1520,6290700
1521,5763300
1522,6831700
1523,5221000
1524,6866600
1525,5679300
1526,5732000
1527,6262600
1528,5892100
1529,6007500
1530,5734200
1531,6308600
1532,6159400
1533,5878200
1534,6150200
1535,6083200
1536,5931100
1537,6710600
1538,8404400
1539,3662800
1540,6528600
1541,5757500
1542,5209800
1543,6278800
1544,5914400
1545,6071800
1546,5929800
1547,6170200
1548,6061400
1549,6096200
1550,5931500
1551,5992800
1552,6053300
1553,6064600
1554,6045400
1555,6059800
1556,6274800
1557,6262300
1558,5705200
1559,6314300
1560,6147300
1561,6106600
1562,5724000
1563,6081300
1564,6527700
1565,5998600
1566,5643400
1567,6098400
1568,6674500
1569,5521800
1570,8029400
1571,4376900
1572,5950800
1573,6826900
1574,5302400
1575,5891900
1576,6065800
1577,6106100
1578,6236800
1579,5736700
1580,7172600
1581,5354000
1582,5771200
1583,6389100
1584,5985400
1585,5812900
1586,5970700
1587,6155600
1588,6230000
1589,5863100
1590,6270500
1591,5846300
1592,6014400
1593,6111400
1594,6257900
1595,5990300
1596,5935400
1597,6238200
1598,5985100
1599,6025700
1600,5753000
1601,6328100
1602,6033800
1603,6156500
1604,5983500
1605,6228000
1606,5888400
1607,6023600
1608,6247700
1609,5895700
1610,6136300
1611,6089500
1612,5900000
1613,6702000
1614,6060200
1615,5470400
1616,6134900
1617,6122600
1618,5992600
1619,6029400
1620,6094700
1621,6118200
1622,6018500
1623,6358100
1624,5850700
1625,5930200
1626,6261200
1627,5903900
1628,6055000
1629,6041400
1630,6072300
1631,6226600
1632,6058700
1633,5931200
1634,6088400
1635,6137600
1636,7913800
1637,4087900
1638,6150600
1639,6050400
1640,6066100
1641,5926000
1642,6179300
1643,6205600
1644,6089700
1645,6310800
1646,6163600
1647,5625800
1648,6028700
1649,6079000
1650,6109500
1651,5970100
1652,6112200
1653,6041500
1654,5987900
1655,6130700
1656,6096600
1657,5905600
1658,6139300
1659,6089800
1660,6106800
1661,6080100
1662,6281600
1663,5830100
1664,6186200
1665,6069800
1666,6149700
1667,5977100
1668,6173400
1669,7853900
1670,3953200
1671,6171600
1672,6086900
1673,6089400
1674,6042500
1675,6052200
1676,6148300
1677,6056100
1678,5976100
1679,6426700
1680,5764400
1681,6109000
1682,6005700
1683,6020900
1684,6037800
1685,6170300
1686,5986400
1687,6114400
1688,6046200
1689,6055600
1690,6056900
1691,6014000
1692,6286700
1693,5929100
1694,6032700
1695,6035700
1696,5976600
1697,6126000
1698,6251600
1699,5930000
1700,5948400
1701,6244300
1702,7476200
1703,4553900
1704,6190800
1705,6015200
1706,6066600
1707,6246100
1708,5936200
1709,6111800
1710,6042600
1711,5981900
1712,6661300
1713,5592800
1714,6021700
1715,5980300
1716,5998200
1717,6240300
1718,6007500
1719,6069800
1720,6009400
1721,6193200
1722,6030000
1723,6051400
1724,6091200
1725,6360100
1726,6098300
1727,5894000
1728,5952300
1729,6058000
1730,6077100
1731,6360000
1732,5653000
1733,6557300
1734,5457600
1735,7371900
1736,4787100
1737,6042700
1738,6357600
1739,5850200
1740,6045000
1741,6069700
1742,6123200
1743,6104200
1744,6167000
1745,5893000
1746,6220000
1747,5885500
1748,6429000
1749,5812300
1750,5997200
1751,6122100
1752,6109600
1753,5981900
1754,6066000
1755,6066600
1756,6188500
1757,5966100
1758,6107500
1759,6036800
1760,6074700
1761,5933000
1762,6094200
1763,6104300
1764,6015800
1765,5999000
1766,6166000
1767,6106800
1768,6975400
1769,5112700
1770,6051000
1771,6083700
1772,6155600
1773,5929600
1774,6143800
1775,6003300
1776,6071800
1777,6007200
1778,5928400
1779,6319100
1780,5953700
1781,6102300
1782,6161300
1783,6065800
1784,6039900
1785,6001100
1786,5927500
1787,6198700
1788,6174400
1789,5963500
1790,5993800
1791,6275700
1792,5934300
1793,5997700
1794,6205000
1795,6066300
1796,6017500
1797,6175500
1798,5850600
1799,6150400
1800,6094000
1801,6936500
1802,5134600
1803,6144500
1804,6111100
1805,6050600
1806,6032700
1807,5980100
1808,6128200
1809,6009700
1810,6093900
1811,6209100
1812,6005800
1813,6061800
1814,7061100
1815,5119500
1816,5925400
1817,6124200
1818,6087900
1819,5973800
1820,6142800
1821,6030600
1822,5912600
1823,6184600
1824,6246100
1825,5908100
1826,6043500
1827,6049500
1828,6061900
1829,6388000
1830,5772200
1831,5967500
1832,6265700
1833,6018800
1834,6567600
1835,5471500
1836,6110800
1837,6086400
1838,6012600
1839,6010700
1840,6094400
1841,6208900
1842,5955700
1843,6033800
1844,6184500
1845,6173300
1846,6004400
1847,6674400
1848,5301200
1849,6068100
1850,6073900
1851,6037900
1852,6018000
1853,6143400
1854,6117800
1855,6010000
1856,6011500
1857,6220000
1858,5988500
1859,6046500
1860,6100100
1861,6068600
1862,6059600
1863,6048300
1864,5942100
1865,6173800
1866,6146600
1867,6307500
1868,5633400
1869,6272600
1870,5985800
1871,6032100
1872,6108000
1873,5972300
1874,6143100
1875,5998000
1876,6060300
1877,6174700
1878,6060000
1879,6035700
1880,6474300
1881,5853400
1882,6015400
1883,5908800
1884,6368600
1885,5925200
1886,6239000
1887,5960700
1888,5969600
1889,6101700
1890,6068900
1891,5871900
1892,6175800
1893,7092300
1894,4927400
1895,6092800
1896,6168500
1897,6297600
1898,5715000
1899,6171400
1900,6316600
1901,6061600
1902,5988400
1903,6992800
1904,4868200
1905,6094700
1906,6044800
1907,6204200
1908,6224200
1909,5807700
1910,6040800
1911,6077600
