# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=24913100  frames=10124
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/static/straf3-fifo-3.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# frame_latency=2
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
1491,6157600
1492,6099100
1493,6018900
1494,6015800
1495,6239900
1496,6023000
1497,5968000
1498,6594200
1499,5614400
1500,6037100
1501,6100300
1502,6079400
1503,5996700
1504,6238000
1505,5946000
1506,6013700
1507,6028000
1508,6202400
1509,6096300
1510,5985700
1511,6069000
1512,6087800
1513,5964200
1514,6176400
1515,6007400
1516,6018000
1517,6028400
1518,6140900
1519,6162800
1520,5855800
1521,6030200
1522,6227600
1523,5942400
1524,6085600
1525,6369300
1526,5843500
1527,6011600
1528,6270300
1529,5964800
1530,5990200
1531,6065600
1532,6201400
1533,5924500
1534,6028400
1535,6155900
1536,5962100
1537,6182500
1538,6127800
1539,6114100
1540,5834500
1541,6154300
1542,6054100
1543,6005000
1544,6037900
1545,6956900
1546,5217500
1547,6101000
1548,6227800
1549,5859600
1550,6159600
1551,6026900
1552,5979000
1553,6119100
1554,6095100
1555,6246700
1556,5940900
1557,6069900
1558,6018400
1559,6157600
1560,5911700
1561,6072800
1562,6105100
1563,6099400
1564,6026200
1565,6059500
1566,6061200
1567,6125500
1568,6217900
1569,5812800
1570,6329400
1571,5835100
1572,6077900
1573,6024400
1574,6124100
1575,6109100
1576,6059400
1577,5974300
1578,6086900
1579,6025300
1580,6121500
1581,6062400
1582,6025400
1583,6090100
1584,6121300
1585,5999300
1586,6128700
1587,6282700
1588,5829200
1589,6062200
1590,6130500
1591,6024000
